"ID","COD_UF_A","UF_A","CODMUNDV_A","NOMEMUN_A","COD_UF_B","UF_B","CODMUNDV_B","NOMEMUN_B","VAR01","VAR02","VAR03","VAR04","VAR05","VAR06","VAR07","VAR08","VAR09","VAR10","VAR11","VAR12","VAR13","VAR14"
35224063553807,"35","SP",3522406,"Itapeva","35","SP",3553807,"Taquarituba","Centro Subregional B","Centro Local",6.15,120,0,28,28,-48.877389159,-23.9834379994,-49.2440885381,-23.5320605078,0,"Não",0.05125
35027053521200,"35","SP",3502705,"Apiaí","35","SP",3521200,"Iporanga","Centro de Zona B","Centro Local",5.6,105,0,12,12,-48.8486599043,-24.5133160002,-48.5896007137,-24.5844601784,0,"Não",0.0533333333333333
35239093539103,"35","SP",3523909,"Itu","35","SP",3539103,"Pirapora do Bom Jesus","Integrante de Capital Regional C (Sorocaba)","Integrante de Metrópole (São Paulo)",4,75,0,56,56,-47.2997498363,-23.2654425001,-47.0009675684,-23.3975233075,0,"Não",0.0533333333333333
35226533542800,"35","SP",3522653,"Itapirapuã Paulista","35","SP",3542800,"Ribeira","Centro Local","Centro Local",6,110,0,10,10,-49.1721656549,-24.5715534996,-49.0083019943,-24.6574894992,10,"Não",0.0545454545454545
35027053532827,"35","SP",3502705,"Apiaí","35","SP",3532827,"Nova Campina","Centro de Zona B","Centro Local",9.9,180,0,38,38,-48.8486599043,-24.5133160002,-48.9057384788,-24.1232104177,0,"Não",0.055
35045033553005,"35","SP",3504503,"Avaré","35","SP",3553005,"Taguaí","Centro Subregional B","Centro Local",5.5,100,0,42,42,-48.9232631943,-23.1031935003,-49.4057711151,-23.4498141189,0,"Não",0.055
35205093552403,"35","SP",3520509,"Indaiatuba","35","SP",3552403,"Sumaré","Integrante de Capital Regional A (Campinas)","Integrante de Capital Regional A (Campinas)",4.15,75,0,28,28,-47.2123089399,-23.0816460004,-47.2658027322,-22.8221449998,0,"Não",0.0553333333333333
35303003532702,"35","SP",3530300,"Mirassol","35","SP",3532702,"Nipoã","Integrante de Capital Regional B (São José do Rio Preto)","Centro Local",5,90,0,14,14,-49.512139218,-20.8170044997,-49.7808986509,-20.9139024275,0,"Não",0.0555555555555556
35111023552601,"35","SP",3511102,"Catanduva","35","SP",3552601,"Tabapuã","Centro Subregional A","Centro Local",3.4,60,0,150,150,-48.9758709395,-21.1395385004,-49.032621409,-20.9576006763,0,"Não",0.0566666666666667
35327023549805,"35","SP",3532702,"Nipoã","35","SP",3549805,"São José do Rio Preto","Centro Local","Núcleo de Capital Regional B (São José do Rio Preto)",6.9,120,0,14,14,-49.7808986509,-20.9139024275,-49.3813476849,-20.8126364997,0,"Não",0.0575
35062013530102,"35","SP",3506201,"Bento de Abreu","35","SP",3530102,"Mirandópolis","Centro Local","Centro Local",3.21,55,0,42,42,-50.8118522147,-21.2691080211,-51.1056403917,-21.132086985,0,"Não",0.0583636363636364
35045033535804,"35","SP",3504503,"Avaré","35","SP",3535804,"Paranapanema","Centro Subregional B","Centro Local",6.15,105,0,28,28,-48.9232631943,-23.1031935003,-48.7236769845,-23.3869279996,0,"Não",0.0585714285714286
35205093533403,"35","SP",3520509,"Indaiatuba","35","SP",3533403,"Nova Odessa","Integrante de Capital Regional A (Campinas)","Integrante de Capital Regional A (Campinas)",5.4,90,0,14,14,-47.2123089399,-23.0816460004,-47.2936346145,-22.7827946609,0,"Não",0.06
35388083553807,"35","SP",3538808,"Piraju","35","SP",3553807,"Taquarituba","Centro de Zona B","Centro Local",5.4,90,0,35,35,-49.3839744895,-23.1929914946,-49.2440885381,-23.5320605078,0,"Não",0.06
35114093546405,"35","SP",3511409,"Cerqueira César","35","SP",3546405,"Santa Cruz do Rio Pardo","Centro Local","Centro de Zona B",5.45,90,0,28,28,-49.1653301707,-23.0347974992,-49.6246088692,-22.9057225004,0,"Não",0.0605555555555556
35027543522505,"35","SP",3502754,"Araçariguama","35","SP",3522505,"Itapevi","Integrante de Metrópole (São Paulo)","Integrante de Metrópole (São Paulo)",4.25,70,0,106,106,-47.071547636,-23.4300408483,-46.9333728633,-23.5469340003,0,"Não",0.0607142857142857
35045033553807,"35","SP",3504503,"Avaré","35","SP",3553807,"Taquarituba","Centro Subregional B","Centro Local",5.5,90,0,82,82,-48.9232631943,-23.1031935003,-49.2440885381,-23.5320605078,0,"Não",0.0611111111111111
35093043533908,"35","SP",3509304,"Cajobi","35","SP",3533908,"Olímpia","Centro Local","Centro de Zona A",3.7,60,0,88,88,-48.8101223647,-20.8790925183,-48.9134917258,-20.7372839854,0,"Não",0.0616666666666667
35391033550308,"35","SP",3539103,"Pirapora do Bom Jesus","35","SP",3550308,"São Paulo","Integrante de Metrópole (São Paulo)","Núcleo de Metrópole (São Paulo)",6.25,100,0,135,135,-47.0009675684,-23.3975233075,-46.5703831822,-23.5673865001,0,"Não",0.0625
35027053543006,"35","SP",3502705,"Apiaí","35","SP",3543006,"Ribeirão Branco","Centro de Zona B","Centro Local",7.55,120,0,14,14,-48.8486599043,-24.5133160002,-48.7654774813,-24.2202684572,0,"Não",0.0629166666666667
35040083537156,"35","SP",3504008,"Assis","35","SP",3537156,"Pedrinhas Paulista","Centro Subregional B","Centro Local",5.5,85,0,46,46,-50.4175100403,-22.6628350204,-50.7921656558,-22.8112152134,0,"Não",0.0647058823529412
35344013539103,"35","SP",3534401,"Osasco","35","SP",3539103,"Pirapora do Bom Jesus","Integrante de Metrópole (São Paulo)","Integrante de Metrópole (São Paulo)",6.25,95,0,402,402,-46.788810144,-23.5336120002,-47.0009675684,-23.3975233075,0,"Não",0.0657894736842105
35038023509502,"35","SP",3503802,"Artur Nogueira","35","SP",3509502,"Campinas","Centro Local","Núcleo de Capital Regional A (Campinas)",5.3,80,0,241,241,-47.1643011506,-22.5713430101,-47.0601562726,-22.9073424996,0,"Não",0.06625
35164083525904,"35","SP",3516408,"Franco da Rocha","35","SP",3525904,"Jundiaí","Integrante de Metrópole (São Paulo)","Núcleo de Centro de Zona A (Jundiaí)",4.65,70,0,468,468,-46.7278746686,-23.3203025002,-46.8852739681,-23.187668,0,"Não",0.0664285714285714
35092053525904,"35","SP",3509205,"Cajamar","35","SP",3525904,"Jundiaí","Integrante de Metrópole (São Paulo)","Núcleo de Centro de Zona A (Jundiaí)",5.65,85,0,378,378,-46.8829201464,-23.3609713845,-46.8852739681,-23.187668,0,"Não",0.0664705882352941
35133063535507,"35","SP",3513306,"Cruzália","35","SP",3535507,"Paraguaçu Paulista","Centro Local","Centro de Zona B",4,60,0,41,41,-50.7936661594,-22.7454989285,-50.5750285305,-22.41771102,0,"Não",0.0666666666666667
35183053546801,"35","SP",3518305,"Guararema","35","SP",3546801,"Santa Isabel","Integrante de Metrópole (São Paulo)","Integrante de Metrópole (São Paulo)",4,60,0,75,75,-46.0410534647,-23.4152330198,-46.2270128421,-23.3180884997,0,"Não",0.0666666666666667
35233053537602,"35","SP",3523305,"Itariri","35","SP",3537602,"Peruíbe","Centro Local","Centro Local",2,30,0,1060,1060,-47.1757260569,-24.292005634,-46.9973018643,-24.3195088842,312,"Não",0.0666666666666667
35286013546405,"35","SP",3528601,"Manduri","35","SP",3546405,"Santa Cruz do Rio Pardo","Centro Local","Centro de Zona B",5.45,80,0,14,14,-49.3181131206,-23.0033460902,-49.6246088692,-22.9057225004,0,"Não",0.068125
35468013552502,"35","SP",3546801,"Santa Isabel","35","SP",3552502,"Suzano","Integrante de Metrópole (São Paulo)","Integrante de Metrópole (São Paulo)",6.2,90,0,489,489,-46.2270128421,-23.3180884997,-46.3078104672,-23.5368275001,0,"Não",0.0688888888888889
35271083530102,"35","SP",3527108,"Lins","35","SP",3530102,"Mirandópolis","Centro de Zona A","Centro Local",13.87,200,0,56,56,-49.751423387,-21.6723464997,-51.1056403917,-21.132086985,0,"Sim",0.06935
35217053553807,"35","SP",3521705,"Itaberá","35","SP",3553807,"Taquarituba","Centro Local","Centro Local",5.6,80,0,28,28,-49.1371332859,-23.8598114703,-49.2440885381,-23.5320605078,0,"Não",0.07
35116073554508,"35","SP",3511607,"Cesário Lange","35","SP",3554508,"Tietê","Centro Local","Centro de Zona B",4.6,65,0,28,28,-47.9521106552,-23.2247318359,-47.711472528,-23.097889485,0,"Não",0.0707692307692308
35322073541406,"35","SP",3532207,"Narandiba","35","SP",3541406,"Presidente Prudente","Centro Local","Capital Regional C",4.25,60,0,90,90,-51.5242398511,-22.4042832003,-51.3867655819,-22.1227435,0,"Não",0.0708333333333333
35306073545001,"35","SP",3530607,"Mogi das Cruzes","35","SP",3545001,"Salesópolis","Integrante de Metrópole (São Paulo)","Centro Local",6.4,90,0,645,645,-46.1967600846,-23.5227065,-45.8471769292,-23.5317929883,0,"Não",0.0711111111111111
35126053522406,"35","SP",3512605,"Coronel Macedo","35","SP",3522406,"Itapeva","Centro Local","Centro Subregional B",5,70,0,28,28,-49.3189123967,-23.6322349815,-48.877389159,-23.9834379994,0,"Não",0.0714285714285714
35205093524006,"35","SP",3520509,"Indaiatuba","35","SP",3524006,"Itupeva","Integrante de Capital Regional A (Campinas)","Integrante de Centro de Zona A (Jundiaí)",4.3,60,0,157,157,-47.2123089399,-23.0816460004,-47.0557011517,-23.1534096262,0,"Não",0.0716666666666667
35091063541406,"35","SP",3509106,"Caiuá","35","SP",3541406,"Presidente Prudente","Centro Local","Capital Regional C",10.1,140,0,78,78,-51.9868926971,-21.8299102735,-51.3867655819,-22.1227435,0,"Não",0.0721428571428571
35181073540101,"35","SP",3518107,"Guarantã","35","SP",3540101,"Pongaí","Centro Local","Centro Local",7.25,100,0,35,35,-49.5948218473,-21.8951462017,-49.3608700752,-21.7361764728,0,"Não",0.0725
35271083544608,"35","SP",3527108,"Lins","35","SP",3544608,"Sabino","Centro de Zona A","Centro Local",2.9,40,0,112,112,-49.751423387,-21.6723464997,-49.5808185603,-21.4602138336,0,"Não",0.0725
35389073540101,"35","SP",3538907,"Pirajuí","35","SP",3540101,"Pongaí","Centro Local","Centro Local",4.35,60,0,14,14,-49.4566424331,-21.993447,-49.3608700752,-21.7361764728,0,"Não",0.0725
35032083543709,"35","SP",3503208,"Araraquara","35","SP",3543709,"Rincão","Capital Regional C","Centro Local",4.4,60,0,200,200,-48.1744399372,-21.7903595001,-48.0723300667,-21.5891894996,0,"Não",0.0733333333333333
35197093550605,"35","SP",3519709,"Ibiúna","35","SP",3550605,"São Roque","Centro Local","Integrante de Metrópole (São Paulo)",4.05,55,0,294,294,-47.2204911877,-23.6526325003,-47.1354230132,-23.5303590004,0,"Não",0.0736363636363636
35147003517000,"35","SP",3514700,"Echaporã","35","SP",3517000,"Getulina","Centro Local","Centro Local",13.05,175,0,74,74,-50.2070061462,-22.424996999,-49.9292835725,-21.7998305978,0,"Não",0.0745714285714286
35038023524709,"35","SP",3503802,"Artur Nogueira","35","SP",3524709,"Jaguariúna","Centro Local","Integrante de Capital Regional A (Campinas)",4.5,60,0,146,146,-47.1643011506,-22.5713430101,-46.9823434659,-22.7067819579,0,"Não",0.075
35040083513306,"35","SP",3504008,"Assis","35","SP",3513306,"Cruzália","Centro Subregional B","Centro Local",4.5,60,0,47,47,-50.4175100403,-22.6628350204,-50.7936661594,-22.7454989285,0,"Não",0.075
35317043549904,"35","SP",3531704,"Monteiro Lobato","35","SP",3549904,"São José dos Campos","Centro Local","Núcleo de Capital Regional C (São José dos Campos)",4.55,60,0,108,108,-45.8481519849,-22.955010579,-45.8841754015,-23.1840615,0,"Não",0.0758333333333333
35391033550605,"35","SP",3539103,"Pirapora do Bom Jesus","35","SP",3550605,"São Roque","Integrante de Metrópole (São Paulo)","Integrante de Metrópole (São Paulo)",4.55,60,0,54,54,-47.0009675684,-23.3975233075,-47.1354230132,-23.5303590004,0,"Não",0.0758333333333333
35016083520509,"35","SP",3501608,"Americana","35","SP",3520509,"Indaiatuba","Integrante de Capital Regional A (Campinas)","Integrante de Capital Regional A (Campinas)",6.45,85,0,28,28,-47.330362926,-22.7408834999,-47.2123089399,-23.0816460004,0,"Não",0.0758823529411765
35285023532405,"35","SP",3528502,"Mairiporã","35","SP",3532405,"Nazaré Paulista","Integrante de Metrópole (São Paulo)","Integrante de Metrópole (São Paulo)",3.8,50,0,24,24,-46.5901958728,-23.3224593829,-46.4025902146,-23.1786958111,0,"Não",0.076
35289083529203,"35","SP",3528908,"Mariápolis","35","SP",3529203,"Martinópolis","Centro Local","Centro Local",6.85,90,0,26,26,-51.182897555,-21.7944933661,-51.1707680577,-22.1478324753,0,"Não",0.0761111111111111
35052033506003,"35","SP",3505203,"Bariri","35","SP",3506003,"Bauru","Centro de Zona B","Capital Regional C",11.45,150,0,26,26,-48.7415247716,-22.0719779999,-49.083000867,-22.3251224996,0,"Não",0.0763333333333333
35084053525904,"35","SP",3508405,"Cabreúva","35","SP",3525904,"Jundiaí","Integrante de Centro de Zona A (Jundiaí)","Núcleo de Centro de Zona A (Jundiaí)",4.6,60,0,319,319,-47.1336583733,-23.3126743948,-46.8852739681,-23.187668,0,"Não",0.0766666666666667
35325043532702,"35","SP",3532504,"Neves Paulista","35","SP",3532702,"Nipoã","Centro Local","Centro Local",4.6,60,0,14,14,-49.630474851,-20.8439161561,-49.7808986509,-20.9139024275,0,"Não",0.0766666666666667
35002043555356,"35","SP",3500204,"Adolfo","35","SP",3555356,"Ubarana","Centro Local","Centro Local",6.9,90,0,14,14,-49.6497214256,-21.2327297771,-49.7196723941,-21.1624709994,0,"Não",0.0766666666666667
35281063531407,"35","SP",3528106,"Macaubal","35","SP",3531407,"Monte Aprazível","Centro Local","Centro de Zona B",6.9,90,0,56,56,-49.9634978202,-20.8013135396,-49.7141161612,-20.7721401377,0,"Não",0.0766666666666667
35252013525904,"35","SP",3525201,"Jarinu","35","SP",3525904,"Jundiaí","Centro Local","Núcleo de Centro de Zona A (Jundiaí)",3.85,50,0,126,126,-46.7382709358,-23.1030624996,-46.8852739681,-23.187668,0,"Não",0.077
35057083539103,"35","SP",3505708,"Barueri","35","SP",3539103,"Pirapora do Bom Jesus","Integrante de Metrópole (São Paulo)","Integrante de Metrópole (São Paulo)",4.25,55,0,1334,1334,-46.8746528866,-23.5089020001,-47.0009675684,-23.3975233075,0,"Não",0.0772727272727273
35021013506201,"35","SP",3502101,"Andradina","35","SP",3506201,"Bento de Abreu","Centro Subregional B","Centro Local",13.15,170,0,7,7,-51.378847795,-20.9014635148,-50.8118522147,-21.2691080211,0,"Não",0.0773529411764706
35013013541505,"35","SP",3501301,"Álvares Machado","35","SP",3541505,"Presidente Venceslau","Centro Local","Centro de Zona B",7.35,95,0,65,65,-51.4687972729,-22.0777789949,-51.840258805,-21.8759395049,0,"Não",0.0773684210526316
35398063546801,"35","SP",3539806,"Poá","35","SP",3546801,"Santa Isabel","Integrante de Metrópole (São Paulo)","Integrante de Metrópole (São Paulo)",6.2,80,0,489,489,-46.3462203886,-23.528626568,-46.2270128421,-23.3180884997,0,"Não",0.0775
35060033546405,"35","SP",3506003,"Bauru","35","SP",3546405,"Santa Cruz do Rio Pardo","Capital Regional C","Centro de Zona B",6.25,80,0,88,88,-49.083000867,-22.3251224996,-49.6246088692,-22.9057225004,0,"Não",0.078125
35248083540408,"35","SP",3524808,"Jales","35","SP",3540408,"Populina","Centro de Zona A","Centro Local",6.25,80,0,27,27,-50.5503561995,-20.2678530471,-50.5368531155,-19.9443331304,0,"Não",0.078125
35114093533809,"35","SP",3511409,"Cerqueira César","35","SP",3533809,"Óleo","Centro Local","Centro Local",5.5,70,0,14,14,-49.1653301707,-23.0347974992,-49.3409507529,-22.9445847772,0,"Não",0.0785714285714286
35128033519055,"35","SP",3512803,"Cosmópolis","35","SP",3519055,"Holambra","Integrante de Capital Regional A (Campinas)","Centro Local",3.95,50,0,42,42,-47.1967707765,-22.6457848862,-47.0592869061,-22.6417496245,0,"Não",0.079
35304093549805,"35","SP",3530409,"Mirassolândia","35","SP",3549805,"São José do Rio Preto","Centro Local","Núcleo de Capital Regional B (São José do Rio Preto)",4.75,60,0,151,151,-49.4655198425,-20.6168572199,-49.3813476849,-20.8126364997,0,"Não",0.0791666666666667
35043053508801,"35","SP",3504305,"Avaí","35","SP",3508801,"Cafelândia","Centro Local","Centro Local",7.15,90,0,42,42,-49.3368150415,-22.1567721159,-49.6003544063,-21.809705287,0,"Não",0.0794444444444444
35037033511102,"35","SP",3503703,"Ariranha","35","SP",3511102,"Catanduva","Centro Local","Centro Subregional A",4,50,0,74,74,-48.7883365642,-21.1861274428,-48.9758709395,-21.1395385004,0,"Não",0.08
35061023553104,"35","SP",3506102,"Bebedouro","35","SP",3553104,"Taiaçu","Centro de Zona A","Centro Local",4.8,60,0,25,25,-48.4773621747,-20.9498155197,-48.5119552223,-21.1467362739,0,"Não",0.08
35091063547700,"35","SP",3509106,"Caiuá","35","SP",3547700,"Santo Anastácio","Centro Local","Centro Local",5.6,70,0,79,79,-51.9868926971,-21.8299102735,-51.6498922119,-21.9730210203,0,"Não",0.08
35130093550605,"35","SP",3513009,"Cotia","35","SP",3550605,"São Roque","Integrante de Metrópole (São Paulo)","Integrante de Metrópole (São Paulo)",4.8,60,0,358,358,-46.9318463279,-23.6035139997,-47.1354230132,-23.5303590004,0,"Não",0.08
35205093525904,"35","SP",3520509,"Indaiatuba","35","SP",3525904,"Jundiaí","Integrante de Capital Regional A (Campinas)","Núcleo de Centro de Zona A (Jundiaí)",6.4,80,0,111,111,-47.2123089399,-23.0816460004,-46.8852739681,-23.187668,0,"Não",0.08
35062013526506,"35","SP",3506201,"Bento de Abreu","35","SP",3526506,"Lavínia","Centro Local","Centro Local",3.21,40,0,42,42,-50.8118522147,-21.2691080211,-51.0405016568,-21.1648565654,0,"Não",0.08025
35176043522406,"35","SP",3517604,"Guapiara","35","SP",3522406,"Itapeva","Centro Local","Centro Subregional B",10.55,130,0,7,7,-48.5276813215,-24.1825265001,-48.877389159,-23.9834379994,0,"Não",0.0811538461538462
35100053534708,"35","SP",3510005,"Cândido Mota","35","SP",3534708,"Ourinhos","Centro Local","Centro Subregional A",6.5,80,0,91,91,-50.3883931715,-22.7469254997,-49.8685798362,-22.9772675001,0,"Não",0.08125
35088013541109,"35","SP",3508801,"Cafelândia","35","SP",3541109,"Presidente Alves","Centro Local","Centro Local",6.55,80,0,42,42,-49.6003544063,-21.809705287,-49.4391492874,-22.1036743194,0,"Não",0.081875
35092053550308,"35","SP",3509205,"Cajamar","35","SP",3550308,"São Paulo","Integrante de Metrópole (São Paulo)","Núcleo de Metrópole (São Paulo)",4.95,60,0,1978,1978,-46.8829201464,-23.3609713845,-46.5703831822,-23.5673865001,0,"Não",0.0825
35062013532108,"35","SP",3506201,"Bento de Abreu","35","SP",3532108,"Murutinga do Sul","Centro Local","Centro Local",11.15,135,0,7,7,-50.8118522147,-21.2691080211,-51.2771381858,-20.9942980889,0,"Não",0.0825925925925926
35040083517000,"35","SP",3504008,"Assis","35","SP",3517000,"Getulina","Centro Subregional B","Centro Local",17.35,210,0,74,74,-50.4175100403,-22.6628350204,-49.9292835725,-21.7998305978,0,"Não",0.0826190476190476
35111023533908,"35","SP",3511102,"Catanduva","35","SP",3533908,"Olímpia","Centro Subregional A","Centro de Zona A",9.95,120,0,13,13,-48.9758709395,-21.1395385004,-48.9134917258,-20.7372839854,0,"Não",0.0829166666666667
35205093531803,"35","SP",3520509,"Indaiatuba","35","SP",3531803,"Monte Mor","Integrante de Capital Regional A (Campinas)","Integrante de Capital Regional A (Campinas)",4.15,50,0,54,54,-47.2123089399,-23.0816460004,-47.3132692484,-22.9455219993,0,"Não",0.083
35205093556701,"35","SP",3520509,"Indaiatuba","35","SP",3556701,"Vinhedo","Integrante de Capital Regional A (Campinas)","Integrante de Capital Regional A (Campinas)",4.15,50,0,70,70,-47.2123089399,-23.0816460004,-46.9764763086,-23.0305383244,0,"Não",0.083
35052033536703,"35","SP",3505203,"Bariri","35","SP",3536703,"Pederneiras","Centro de Zona B","Centro Local",6.25,75,0,39,39,-48.7415247716,-22.0719779999,-48.7796809636,-22.3554914998,0,"Não",0.0833333333333333
35060033515194,"35","SP",3506003,"Bauru","35","SP",3515194,"Espírito Santo do Turvo","Capital Regional C","Centro Local",6.25,75,0,81,81,-49.083000867,-22.3251224996,-49.4298252855,-22.6949734916,0,"Não",0.0833333333333333
35095023519055,"35","SP",3509502,"Campinas","35","SP",3519055,"Holambra","Núcleo de Capital Regional A (Campinas)","Centro Local",6.25,75,0,146,146,-47.0601562726,-22.9073424996,-47.0592869061,-22.6417496245,0,"Não",0.0833333333333333
35190063534104,"35","SP",3519006,"Herculândia","35","SP",3534104,"Oriente","Centro Local","Centro Local",5,60,0,249,249,-50.3855215984,-22.0037471809,-50.0935854637,-22.1485994117,0,"Não",0.0833333333333333
35013013509106,"35","SP",3501301,"Álvares Machado","35","SP",3509106,"Caiuá","Centro Local","Centro Local",9.6,115,0,55,55,-51.4687972729,-22.0777789949,-51.9868926971,-21.8299102735,0,"Não",0.0834782608695652
35406063552205,"35","SP",3540606,"Porto Feliz","35","SP",3552205,"Sorocaba","Integrante de Capital Regional C (Sorocaba)","Núcleo de Capital Regional C (Sorocaba)",5.85,70,0,154,154,-47.5245965734,-23.2144122683,-47.4578532528,-23.499323,0,"Não",0.0835714285714286
35062013517802,"35","SP",3506201,"Bento de Abreu","35","SP",3517802,"Guaraçaí","Centro Local","Centro Local",9.2,110,0,7,7,-50.8118522147,-21.2691080211,-51.2091063454,-21.0328813879,0,"Não",0.0836363636363636
35284033552205,"35","SP",3528403,"Mairinque","35","SP",3552205,"Sorocaba","Integrante de Metrópole (São Paulo)","Núcleo de Capital Regional C (Sorocaba)",5.05,60,0,326,326,-47.1844826262,-23.5474580002,-47.4578532528,-23.499323,0,"Não",0.0841666666666667
35081083525706,"35","SP",3508108,"Buritama","35","SP",3525706,"José Bonifácio","Centro Local","Centro Local",7.6,90,0,66,66,-50.1492812532,-21.0670395673,-49.6862827159,-21.0537190349,0,"Não",0.0844444444444444
35403093553401,"35","SP",3540309,"Pontes Gestal","35","SP",3553401,"Tanabi","Centro Local","Centro Local",9.35,110,0,14,14,-49.7035523558,-20.1823631058,-49.6488201997,-20.6251121365,0,"Não",0.085
35538073554201,"35","SP",3553807,"Taquarituba","35","SP",3554201,"Tejupá","Centro Local","Centro Local",5.1,60,0,35,35,-49.2440885381,-23.5320605078,-49.3774419608,-23.340591746,0,"Não",0.085
35011523550605,"35","SP",3501152,"Alumínio","35","SP",3550605,"São Roque","Integrante de Metrópole (São Paulo)","Integrante de Metrópole (São Paulo)",3.85,45,0,250,250,-47.2590569184,-23.5333730476,-47.1354230132,-23.5303590004,0,"Não",0.0855555555555556
35120013556800,"35","SP",3512001,"Colina","35","SP",3556800,"Viradouro","Centro Local","Centro Local",3.85,45,0,40,40,-48.539738329,-20.7187344996,-48.2966628799,-20.8723139998,0,"Não",0.0855555555555556
35211503549805,"35","SP",3521150,"Ipiguá","35","SP",3549805,"São José do Rio Preto","Centro Local","Núcleo de Capital Regional B (São José do Rio Preto)",3.85,45,0,215,215,-49.3881423814,-20.6616455289,-49.3813476849,-20.8126364997,0,"Não",0.0855555555555556
35299063537206,"35","SP",3529906,"Miracatu","35","SP",3537206,"Pedro de Toledo","Centro Local","Centro Local",3,35,0,171,171,-47.4571039989,-24.2839294657,-47.2290763498,-24.2728006737,0,"Não",0.0857142857142857
35043053527108,"35","SP",3504305,"Avaí","35","SP",3527108,"Lins","Centro Local","Centro de Zona A",11.6,135,0,42,42,-49.3368150415,-22.1567721159,-49.751423387,-21.6723464997,0,"Não",0.0859259259259259
35091063541208,"35","SP",3509106,"Caiuá","35","SP",3541208,"Presidente Bernardes","Centro Local","Centro Local",8.6,100,0,66,66,-51.9868926971,-21.8299102735,-51.557570192,-22.0089907788,0,"Não",0.086
35018063553401,"35","SP",3501806,"Américo de Campos","35","SP",3553401,"Tanabi","Centro Local","Centro Local",6.9,80,0,14,14,-49.7270268375,-20.2964019436,-49.6488201997,-20.6251121365,0,"Não",0.08625
35019053524709,"35","SP",3501905,"Amparo","35","SP",3524709,"Jaguariúna","Centro de Zona A","Integrante de Capital Regional A (Campinas)",4.75,55,0,267,267,-46.7650856903,-22.699388626,-46.9823434659,-22.7067819579,0,"Não",0.0863636363636364
35347083546405,"35","SP",3534708,"Ourinhos","35","SP",3546405,"Santa Cruz do Rio Pardo","Centro Subregional A","Centro de Zona B",4.75,55,0,358,358,-49.8685798362,-22.9772675001,-49.6246088692,-22.9057225004,0,"Não",0.0863636363636364
35028043506201,"35","SP",3502804,"Araçatuba","35","SP",3506201,"Bento de Abreu","Capital Regional C","Centro Local",6.5,75,0,42,42,-50.4392260731,-21.2054759996,-50.8118522147,-21.2691080211,0,"Não",0.0866666666666667
35037033505609,"35","SP",3503703,"Ariranha","35","SP",3505609,"Barrinha","Centro Local","Centro Local",13,150,0,28,28,-48.7883365642,-21.1861274428,-48.1628135188,-21.1917435004,0,"Não",0.0866666666666667
35210023552205,"35","SP",3521002,"Iperó","35","SP",3552205,"Sorocaba","Integrante de Capital Regional C (Sorocaba)","Núcleo de Capital Regional C (Sorocaba)",5.2,60,0,204,204,-47.6898938936,-23.3502773905,-47.4578532528,-23.499323,0,"Não",0.0866666666666667
35056093538105,"35","SP",3505609,"Barrinha","35","SP",3538105,"Pindorama","Centro Local","Centro Local",14.75,170,0,28,28,-48.1628135188,-21.1917435004,-48.9056375353,-21.1859884886,0,"Não",0.0867647058823529
35056093514601,"35","SP",3505609,"Barrinha","35","SP",3514601,"Dumont","Centro Local","Centro Local",5.65,65,0,26,26,-48.1628135188,-21.1917435004,-47.9708434498,-21.2333259997,0,"Não",0.0869230769230769
35111023535705,"35","SP",3511102,"Catanduva","35","SP",3535705,"Paraíso","Centro Subregional A","Centro Local",4.35,50,0,48,48,-48.9758709395,-21.1395385004,-48.7725289126,-21.0157929991,0,"Não",0.087
35128033550308,"35","SP",3512803,"Cosmópolis","35","SP",3550308,"São Paulo","Integrante de Capital Regional A (Campinas)","Núcleo de Metrópole (São Paulo)",10.44,120,0,94,94,-47.1967707765,-22.6457848862,-46.5703831822,-23.5673865001,0,"Não",0.087
35013013548302,"35","SP",3501301,"Álvares Machado","35","SP",3548302,"Santo Expedito","Centro Local","Centro Local",3.5,40,0,31,31,-51.4687972729,-22.0777789949,-51.3909209812,-21.8468050508,0,"Não",0.0875
35060033507308,"35","SP",3506003,"Bauru","35","SP",3507308,"Boracéia","Capital Regional C","Centro Local",9.65,110,0,26,26,-49.083000867,-22.3251224996,-48.7792182831,-22.1932056539,0,"Não",0.0877272727272727
35021013537404,"35","SP",3502101,"Andradina","35","SP",3537404,"Pereira Barreto","Centro Subregional B","Centro Local",6.15,70,0,96,96,-51.378847795,-20.9014635148,-51.1066610197,-20.6366689995,0,"Não",0.0878571428571429
35016083531803,"35","SP",3501608,"Americana","35","SP",3531803,"Monte Mor","Integrante de Capital Regional A (Campinas)","Integrante de Capital Regional A (Campinas)",4.4,50,0,28,28,-47.330362926,-22.7408834999,-47.3132692484,-22.9455219993,0,"Não",0.088
35026063549003,"35","SP",3502606,"Aparecida d'Oeste","35","SP",3549003,"São Francisco","Centro Local","Centro Local",4.4,50,0,21,21,-50.8856157061,-20.4508453721,-50.7000971576,-20.3584138175,0,"Não",0.088
35225053550605,"35","SP",3522505,"Itapevi","35","SP",3550605,"São Roque","Integrante de Metrópole (São Paulo)","Integrante de Metrópole (São Paulo)",4.4,50,0,536,536,-46.9333728633,-23.5469340003,-47.1354230132,-23.5303590004,0,"Não",0.088
35111023519600,"35","SP",3511102,"Catanduva","35","SP",3519600,"Ibitinga","Centro Subregional A","Centro Local",11.9,135,0,12,12,-48.9758709395,-21.1395385004,-48.827694693,-21.7570829845,0,"Não",0.0881481481481482
